OID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,FID_,STREAMCODE,SITECODE,STREAMSITE,STREAMNAME,YEAR,DATE_,SAMPLE,RUN,LONGITUDE,LATITUDE,UTMX,UTMY,UTMZ,VALIDATION,CC,SITELENGTH,AVERAGEWID,AREA,USABLEAREA,NOFISH,X1,X2,X10,X11,X12,X14,X70,X73,X75,X76,X77,X78,X80,X84,X103,X131,X141,X160,X162,X163,X165,X176,X180,X181,X182,X184,X186,X189,X192,X194,X196,X197,X198,X200,X201,X203,X204,X206,X208,X209,X210,X211,X212,X214,X224,X225,X233,X235,X251,X280,X281,X311,X312,X313,X314,X316,X317,X320,X322,X330,X331,X334,X335,X337,X338,X339,X341,X342,X348,X351,X361,X366,X380,X381,X382,X999,SHANNON,BARRIERID,STREAM,STRAHLER,SHREVE,Shape_Leng,DESCR,River,FIPEX_segE,FIPEX_Subs,FIPEX_se_1,FIPEX_su_1,DCIs450mLi,DCIs5kmLi,DCIs10kmLi,DCIs10kmCu,DCIs25kmLi,DCIs25kmCu,DCIsNoDD,DCIs5kmCu,DCIs1kmCu,DCIs1kmLi,DCIs450mCu,X198_log,X210_log,S2_DCIs450mCu,S2_DCIs450mLi,S2_DCIs1kmCu,S2_DCIs1kmLi,S2_DCIs5kmCu,S2_DCIs5kmLi,S2_DCIs10kmCu,S2_DCIs10kmLi,S2_DCIs25kmCu,S2_DCIs25kmLi
-1,132,1,131,132,308,DF1,H703,DF1-H703,Duffins,1998,36089,1,1,-79.0746994,43.92985535,654542.1377,4865883.835,17, ,C2,50.9,8.28,421.452,421.452, ,0,0,0,9,0,1,0,0,0,300,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,63,0,0,3.239158159,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,0,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,133,1,132,133,307,DF1,H703,DF1-H703,Duffins,1997,35726,1,1,-79.0746994,43.92985535,654542.1377,4865883.835,17, ,C2,53,8.28,438.84,438.84, ,0,0,0,2,0,0,0,0,2,239,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,42,0,0,3.663941458,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,3.04452243772,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,134,1,133,134,592,WD1,WDU06,WD1-WDU06,West Duffins,2000,36735,1,1,-79.17472076,43.93286133,646506.0232,4866035.329,17, ,C1,43,6.99,300.57,285.5415, ,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,7,39,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5.098533099,300165,Duffins,0,0,1153.45391088,Water Line  Intermittent,Duffins,261,1113,261_s,1113_s,99.55,80.97,75.09,66.91,50.35,43.01,32.05,74.98,99.19,99.38,99.48,1.09861228867,4.07753744391,100,100,100.01,100.01,84.38,88.1,82.8,88.34,55.6,63
-1,135,1,134,135,124,DF1,D14-QUAN,DF1-D14-QUAN,Duffins,2007,39322,1,1,-79.08626556,43.93367004,653603.8967,4866285.942,17, ,C2,43.7,2.445454545,106.8663636,106.8663636, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.240763607,300151,Duffins,0,0,164.772133554,Water Line  Permanent,Duffins,846,1954,846_s,1954_s,99.36,64.15,54.9,48.23,34.17,26.34,21.91,60.95,76.19,87.14,97.12,0,1.79175946923,100.01,99.99,82.56,91.57,68.26,69.26,67.34,67.36,63.88,68.7100000000001
-1,136,1,135,136,186,DF1,DF013WM,DF1-DF013WM,Duffins,2009,39997,1,1,-79.20326233,43.93480682,644210.4023,4866201.156,17, ,C1,45.6,8.549,389.8344,376.83992, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1.984579139,300179,Duffins,0,0,298.441024472,Water Line  Permanent,Duffins,903,904,903_s,904_s,62.95,31.9,31.97,37.37,40.93,40.15,30.29,28.02,55.95,58.87,59.04,0,0,59.74,69.65,58.48,59.21,29.61,33.27,44.51,35.4,54.88,53.63
-1,137,1,136,137,185,DF1,DF013WM,DF1-DF013WM,Duffins,2009,39879,1,1,-79.20326233,43.93480682,644210.4023,4866201.156,17, ,C1,45.6,8.549,389.8344,376.83992, ,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3.81622529,300179,Duffins,0,0,298.441024472,Water Line  Permanent,Duffins,903,904,903_s,904_s,62.95,31.9,31.97,37.37,40.93,40.15,30.29,28.02,55.95,58.87,59.04,0,1.09861228867,59.74,69.65,58.48,59.21,29.61,33.27,44.51,35.4,54.88,53.63
-1,138,1,137,138,184,DF1,DF013WM,DF1-DF013WM,Duffins,2006,38950,1,1,-79.20326233,43.93480682,644210.4023,4866201.156,17, ,C1,45.6,7.749,353.3544,347.46516, ,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,241,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,2.863426268,300179,Duffins,0,0,298.441024472,Water Line  Permanent,Duffins,903,904,903_s,904_s,62.95,31.9,31.97,37.37,40.93,40.15,30.29,28.02,55.95,58.87,59.04,0,3.76120011569,59.74,69.65,58.48,59.21,29.61,33.27,44.51,35.4,54.88,53.63
-1,139,1,138,139,183,DF1,DF013WM,DF1-DF013WM,Duffins,2003,37901,1,1,-79.20326233,43.93480682,644210.4023,4866201.156,17, ,C1,43.8,7.687,336.6906,336.6906, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,4.037565634,300179,Duffins,0,0,298.441024472,Water Line  Permanent,Duffins,903,904,903_s,904_s,62.95,31.9,31.97,37.37,40.93,40.15,30.29,28.02,55.95,58.87,59.04,0,2.99573227355,59.74,69.65,58.48,59.21,29.61,33.27,44.51,35.4,54.88,53.63
-1,140,1,139,140,182,DF1,DF013WM,DF1-DF013WM,Duffins,2003,37812,1,1,-79.20326233,43.93480682,644210.4023,4866201.156,17, ,C1,43.8,7.687,336.6906,336.6906, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195835271,300179,Duffins,0,0,298.441024472,Water Line  Permanent,Duffins,903,904,903_s,904_s,62.95,31.9,31.97,37.37,40.93,40.15,30.29,28.02,55.95,58.87,59.04,0,1.60943791243,59.74,69.65,58.48,59.21,29.61,33.27,44.51,35.4,54.88,53.63
-1,141,1,140,141,210,DF1,DF019WM,DF1-DF019WM,Duffins,2009,40022,1,1,-79.08094025,43.94454575,654003.249,4867503.819,17, ,C1,50,7.988,399.4,399.4, ,0,0,0,4,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,4.147830222,100027,Duffins,0,0,191.111638782,Water Line  Permanent,Duffins,1983,2029,1983_s,2029_s,99.7,70.92,52.27,45.02,42.64,39.49,32.31,62.96,98.74,99.33,99.62,0,3.25809653802,100.01,100,100,100.01,78.9800000000001,84.02,73.9,75.23,64.54,68.57
-1,142,1,141,142,209,DF1,DF019WM,DF1-DF019WM,Duffins,2006,38946,1,1,-79.08094025,43.94454575,654003.249,4867503.819,17, ,C1,49,7.014,343.686,343.686, ,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,105,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,4.220519387,100027,Duffins,0,0,191.111638782,Water Line  Permanent,Duffins,1983,2029,1983_s,2029_s,99.7,70.92,52.27,45.02,42.64,39.49,32.31,62.96,98.74,99.33,99.62,0,4.65396035016,100.01,100,100,100.01,78.9800000000001,84.02,73.9,75.23,64.54,68.57
-1,143,1,142,143,208,DF1,DF019WM,DF1-DF019WM,Duffins,2003,37862,2,1,-79.08094025,43.94454575,654003.249,4867503.819,17, ,C1,49,7.494,367.206,367.206, ,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100027,Duffins,0,0,191.111638782,Water Line  Permanent,Duffins,1983,2029,1983_s,2029_s,99.7,70.92,52.27,45.02,42.64,39.49,32.31,62.96,98.74,99.33,99.62,0,0,100.01,100,100,100.01,78.9800000000001,84.02,73.9,75.23,64.54,68.57
-1,144,1,143,144,207,DF1,DF019WM,DF1-DF019WM,Duffins,2003,37824,1,1,-79.08094025,43.94454575,654003.249,4867503.819,17, ,C1,49,7.494,367.206,367.206, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3.558304642,100027,Duffins,0,0,191.111638782,Water Line  Permanent,Duffins,1983,2029,1983_s,2029_s,99.7,70.92,52.27,45.02,42.64,39.49,32.31,62.96,98.74,99.33,99.62,0,3.295836866,100.01,100,100,100.01,78.9800000000001,84.02,73.9,75.23,64.54,68.57
-1,145,1,144,145,229,DF1,DF1_A1,DF1-DF1_A1,Duffins,2006,38996,1,1,-79.08049011,43.94910431,654027.5963,4868010.975,17, ,C2,31,8.81,273.11,273.11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1.643067434,300191,Duffins,0,0,205.145804517,Water Line  Permanent,Duffins,2029,2039,2029_s,2039_s,99.4,66.52,50.59,44.54,42.53,39.68,32.18,58.85,96.58,97.91,99.2,0,0,100,100.02,99.99,100.01,76.05,81.25,73.41,74.3100000000001,64.8,68.54
-1,146,1,145,146,228,DF1,DF1_A1,DF1-DF1_A1,Duffins,2006,38878,1,1,-79.08049011,43.94910431,654027.5963,4868010.975,17, ,C2,31,8.81,273.11,273.11, ,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228989209,300191,Duffins,0,0,205.145804517,Water Line  Permanent,Duffins,2029,2039,2029_s,2039_s,99.4,66.52,50.59,44.54,42.53,39.68,32.18,58.85,96.58,97.91,99.2,0,0,100,100.02,99.99,100.01,76.05,81.25,73.41,74.3100000000001,64.8,68.54
-1,147,1,146,147,190,DF1,DF014WM,DF1-DF014WM,Duffins,2009,40000,1,1,-79.23254395,43.95346451,641815.7859,4868222.705,17, ,C1,44.8,2.961666667,132.6826667,132.6826667, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,2.797626076,300200,Duffins,0,0,1035.86271944,Water Line  Permanent,Duffins,922,882,922_s,882_s,98.71,81.07,62.44,49.58,27.03,14.77,6.02,69.77,97.48,98.03,98.72,0,0,100,99.98,100,99.99,73.28,85.63,53.04,67.34,15.82,29.47
-1,148,1,147,148,189,DF1,DF014WM,DF1-DF014WM,Duffins,2009,39971,1,1,-79.23254395,43.95346451,641815.7859,4868222.705,17, ,C1,44.8,2.961666667,132.6826667,132.6826667, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,12,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5.392239909,300200,Duffins,0,0,1035.86271944,Water Line  Permanent,Duffins,922,882,922_s,882_s,98.71,81.07,62.44,49.58,27.03,14.77,6.02,69.77,97.48,98.03,98.72,0,2.48490664979,100,99.98,100,99.99,73.28,85.63,53.04,67.34,15.82,29.47
-1,149,1,148,149,188,DF1,DF014WM,DF1-DF014WM,Duffins,2006,38890,1,1,-79.23254395,43.95346451,641815.7859,4868222.705,17, ,C1,43.3,2.84,122.972,122.972, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2.016424204,300200,Duffins,0,0,1035.86271944,Water Line  Permanent,Duffins,922,882,922_s,882_s,98.71,81.07,62.44,49.58,27.03,14.77,6.02,69.77,97.48,98.03,98.72,0,0,100,99.98,100,99.99,73.28,85.63,53.04,67.34,15.82,29.47
-1,150,1,149,150,187,DF1,DF014WM,DF1-DF014WM,Duffins,2003,37818,1,1,-79.23254395,43.95346451,641815.7859,4868222.705,17, ,C1,66,2.9275,193.215,193.215, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.107695876,300200,Duffins,0,0,1035.86271944,Water Line  Permanent,Duffins,922,882,922_s,882_s,98.71,81.07,62.44,49.58,27.03,14.77,6.02,69.77,97.48,98.03,98.72,0,1.60943791243,100,99.98,100,99.99,73.28,85.63,53.04,67.34,15.82,29.47
-1,151,1,150,151,194,DF1,DF015WM,DF1-DF015WM,Duffins,2009,39997,1,1,-79.1892395,43.95648193,645283.104,4868633.178,17, ,C1,47.8,6.461,308.8358,298.5412733, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897969937,300184,Duffins,0,0,722.586031946,Water Line  Permanent,Duffins,1119,950,1119_s,950_s,98.9,90.44,69.46,54.34,50.71,42.38,31.83,84.79,96.56,97.48,98.43,0,3.55534806149,100,99.99,99.99,99.98,95.86,99.48,64.22,81.23,53.58,62.72
-1,152,1,151,152,193,DF1,DF015WM,DF1-DF015WM,Duffins,2009,39879,1,1,-79.1892395,43.95648193,645283.104,4868633.178,17, ,C1,47.8,6.461,308.8358,298.5412733, ,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,20,20,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,8.722594905,300184,Duffins,0,0,722.586031946,Water Line  Permanent,Duffins,1119,950,1119_s,950_s,98.9,90.44,69.46,54.34,50.71,42.38,31.83,84.79,96.56,97.48,98.43,1.79175946923,2.99573227355,100,99.99,99.99,99.98,95.86,99.48,64.22,81.23,53.58,62.72
-1,153,1,152,153,192,DF1,DF015WM,DF1-DF015WM,Duffins,2006,38912,1,1,-79.1892395,43.95648193,645283.104,4868633.178,17, ,C1,47.8,6.012,287.3736,273.00492, ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,4.407334907,300184,Duffins,0,0,722.586031946,Water Line  Permanent,Duffins,1119,950,1119_s,950_s,98.9,90.44,69.46,54.34,50.71,42.38,31.83,84.79,96.56,97.48,98.43,1.79175946923,3.295836866,100,99.99,99.99,99.98,95.86,99.48,64.22,81.23,53.58,62.72
-1,154,1,153,154,191,DF1,DF015WM,DF1-DF015WM,Duffins,2003,37816,1,1,-79.1892395,43.95648193,645283.104,4868633.178,17, ,C1,43.3,5.863,253.8679,253.8679, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3.493320177,300184,Duffins,0,0,722.586031946,Water Line  Permanent,Duffins,1119,950,1119_s,950_s,98.9,90.44,69.46,54.34,50.71,42.38,31.83,84.79,96.56,97.48,98.43,0,3.73766961828,100,99.99,99.99,99.98,95.86,99.48,64.22,81.23,53.58,62.72
-1,155,1,154,155,125,DF1,D5-APPL,DF1-D5-APPL,Duffins,2007,39322,1,1,-79.13473511,43.96052933,649646.0614,4869180.128,17, ,C2,16.8,1.36,22.848,22.848, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,31,0,0,0,0,0,0,4,84,0,90,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123785432,300216,Duffins,0,0,508.661231008,Water Line  Permanent,Duffins,1379,1343,1379_s,1343_s,98.09,82.35,61.9,47.35,37.47,30.83,19.69,70.55,97.01,97.61,97.87,3.43398720449,4.43081679884,100,100,99.97,100.01,82.4100000000001,92.7,70.5200000000001,78.49,68.35,68.72
-1,156,1,155,156,312,DF1,MIT02,DF1-MIT02,Duffins,2000,36720,1,1,-79.1057663,43.96056366,651970.109,4869236.89,17, ,C1,46,3.983333333,183.2333333,183.2333333, ,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.361235075,100039,Duffins,0,0,736.941348168,Water Line  Permanent,Duffins,2012,2077,2012_s,2077_s,98.06,67.93,50.17,37.06,35.15,30.31,20.8,62.35,83.07,91.28,96.29,0,3.93182563272,99.99,100,92.34,96.61,87.92,89.17,66.05,77.8,66.93,68.93
-1,157,1,156,157,216,DF1,DF020WMb,DF1-DF020WMb,Duffins,2009,40087,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,48.8,3.86,188.368,188.368, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,4.92725368516,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,158,1,157,158,215,DF1,DF020WMb,DF1-DF020WMb,Duffins,2009,39823,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,48.8,3.86,188.368,188.368, ,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5.817196296,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,3.33220451018,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,159,1,158,159,214,DF1,DF020WMb,DF1-DF020WMb,Duffins,2006,38998,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,50.9,3.604166667,183.4520833,180.3945486, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5.350634749,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,2.99573227355,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,160,1,159,160,213,DF1,DF020WMb,DF1-DF020WMb,Duffins,2006,38939,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,50.9,3.604166667,183.4520833,180.3945486, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169071882,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,5.35658627467,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,161,1,160,161,212,DF1,DF020WMb,DF1-DF020WMb,Duffins,2003,37932,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,43.2,2.468333333,106.632,104.8548, ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4.63929906,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,2.99573227355,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,162,1,161,162,211,DF1,DF020WMb,DF1-DF020WMb,Duffins,2003,37813,1,1,-79.1268158,43.96105576,650280.0913,4869252.991,17, ,C4,43.2,2.468333333,106.632,104.8548, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300216,Duffins,0,0,214.583264288,Water Line  Permanent,Duffins,1379,1375,1379_s,1375_s,88.58,82.51,59.26,43.22,36.6,30.56,19.69,75.04,83.46,84.75,85.75,0,1.94591014906,87.6,88.06,90.65,88.95,90.8,94.26,68.6000000000001,78.49,68.56,68.8999999999999
-1,163,1,162,163,286,DF1,EDU04,DF1-EDU04,Duffins,2000,36713,1,1,-79.08097076,43.96384811,653950.9416,4869647.662,17, ,C1,56,5.325,298.2,298.2, ,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100034,Duffins,0,0,443.979655667,Water Line  Permanent,Duffins,2039,2110,2039_s,2110_s,89.43,53.88,46.42,44.97,42.44,40.42,32.04,44.27,71.29,80.31,85.92,0,0,99.99,99.99,91.7,97.86,63.06,71.2,73.02,68.73,66.0500000000001,68.39
-1,164,1,163,164,285,DF1,EDU04,DF1-EDU04,Duffins,2000,36684,1,1,-79.08097076,43.96384811,653950.9416,4869647.662,17, ,C1,56,5.325,298.2,298.2, ,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.787196117,100034,Duffins,0,0,443.979655667,Water Line  Permanent,Duffins,2039,2110,2039_s,2110_s,89.43,53.88,46.42,44.97,42.44,40.42,32.04,44.27,71.29,80.31,85.92,0,1.60943791243,99.99,99.99,91.7,97.86,63.06,71.2,73.02,68.73,66.0500000000001,68.39
